"","X","AllScores","AllAiScores","filename","kaiscore","AiRanges","aiRange","kaiscore_numeric","mean_score","sd_score","max_score","mean_kaiscore"
"552",71,50533.672962569,80,"results/rawdata/Car_ai70.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"553",72,52747.9016609405,80,"results/rawdata/Car_ai70.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"554",73,50845.6115133674,80,"results/rawdata/Car_ai70.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"555",74,32731.3972615603,80,"results/rawdata/Car_ai70.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"556",75,52533.5554204217,80,"results/rawdata/Car_ai70.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"557",76,42670.2583139961,80,"results/rawdata/Car_ai70.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"558",77,49418.9074322479,80,"results/rawdata/Car_ai70.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"559",78,48054.3454211253,80,"results/rawdata/Car_ai70.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"560",79,47633.6764787352,80,"results/rawdata/Car_ai70.csv","70","80",80,70,46962.9872872732,7273.34634670109,56923.4108147033,75
"561",0,44793.7997486625,0,"results/rawdata/Car_ai82.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"562",1,27050.4445479906,0,"results/rawdata/Car_ai82.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"563",2,42561.0264506725,0,"results/rawdata/Car_ai82.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"564",3,34081.2160913873,0,"results/rawdata/Car_ai82.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"565",4,48039.6964483321,0,"results/rawdata/Car_ai82.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"566",5,40343.9340387198,0,"results/rawdata/Car_ai82.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"567",6,42894.3201005951,0,"results/rawdata/Car_ai82.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"568",7,36614.6316366446,0,"results/rawdata/Car_ai82.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"569",8,49811.0415767489,0,"results/rawdata/Car_ai82.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"570",9,38753.922726922,0,"results/rawdata/Car_ai82.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"571",10,51586.2291147608,0,"results/rawdata/Car_ai82.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"572",11,40638.7401194479,0,"results/rawdata/Car_ai82.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"573",12,38113.132231587,0,"results/rawdata/Car_ai82.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"574",13,52635.4126495663,0,"results/rawdata/Car_ai82.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"575",14,50414.6465916657,0,"results/rawdata/Car_ai82.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"576",15,45900.2645601477,0,"results/rawdata/Car_ai82.csv","82","0",0,82,42030.9048846743,6355.30157196712,52635.4126495663,82
"577",16,50181.8431272702,20,"results/rawdata/Car_ai82.csv","82","20",20,82,43319.2241949613,9145.65718648694,51554.6018322695,82
"578",17,41050.1157408568,20,"results/rawdata/Car_ai82.csv","82","20",20,82,43319.2241949613,9145.65718648694,51554.6018322695,82
"579",18,50664.2335611908,20,"results/rawdata/Car_ai82.csv","82","20",20,82,43319.2241949613,9145.65718648694,51554.6018322695,82
"580",19,43386.2556019352,20,"results/rawdata/Car_ai82.csv","82","20",20,82,43319.2241949613,9145.65718648694,51554.6018322695,82
"581",20,47287.3872280661,20,"results/rawdata/Car_ai82.csv","82","20",20,82,43319.2241949613,9145.65718648694,51554.6018322695,82
"582",21,48284.4747847257,20,"results/rawdata/Car_ai82.csv","82","20",20,82,43319.2241949613,9145.65718648694,51554.6018322695,82
"583",22,30827.3174860534,20,"results/rawdata/Car_ai82.csv","82","20",20,82,43319.2241949613,9145.65718648694,51554.6018322695,82
"584",23,40793.1197728547,20,"results/rawdata/Car_ai82.csv","82","20",20,82,43319.2241949613,9145.65718648694,51554.6018322695,82
"585",24,33706.7712626771,20,"results/rawdata/Car_ai82.csv","82","20",20,82,43319.2241949613,9145.65718648694,51554.6018322695,82
"586",25,42800.4136257183,20,"results/rawdata/Car_ai82.csv","82","20",20,82,43319.2241949613,9145.65718648694,51554.6018322695,82
"587",26,49014.3585962999,20,"results/rawdata/Car_ai82.csv","82","20",20,82,43319.2241949613,9145.65718648694,51554.6018322695,82
"588",27,46771.5446790252,20,"results/rawdata/Car_ai82.csv","82","20",20,82,43319.2241949613,9145.65718648694,51554.6018322695,82
"589",28,48573.3314985002,20,"results/rawdata/Car_ai82.csv","82","20",20,82,43319.2241949613,9145.65718648694,51554.6018322695,82
"590",29,39190.58289573,20,"results/rawdata/Car_ai82.csv","82","20",20,82,43319.2241949613,9145.65718648694,51554.6018322695,82
"591",30,51554.6018322695,20,"results/rawdata/Car_ai82.csv","82","20",20,82,43319.2241949613,9145.65718648694,51554.6018322695,82
"592",31,1237.34247684945,20,"results/rawdata/Car_ai82.csv","82","20",20,82,43319.2241949613,9145.65718648694,51554.6018322695,82
"593",32,52182.2292043774,40,"results/rawdata/Car_ai82.csv","82","40",40,82,45275.948825027,6437.76682687416,54315.5932435869,82
"594",33,44150.5894139231,40,"results/rawdata/Car_ai82.csv","82","40",40,82,45275.948825027,6437.76682687416,54315.5932435869,82
"595",34,36211.5268156055,40,"results/rawdata/Car_ai82.csv","82","40",40,82,45275.948825027,6437.76682687416,54315.5932435869,82
"596",35,54315.5932435869,40,"results/rawdata/Car_ai82.csv","82","40",40,82,45275.948825027,6437.76682687416,54315.5932435869,82
"597",36,40799.5360596592,40,"results/rawdata/Car_ai82.csv","82","40",40,82,45275.948825027,6437.76682687416,54315.5932435869,82
"598",37,37516.3110300822,40,"results/rawdata/Car_ai82.csv","82","40",40,82,45275.948825027,6437.76682687416,54315.5932435869,82
"599",38,48196.2114416536,40,"results/rawdata/Car_ai82.csv","82","40",40,82,45275.948825027,6437.76682687416,54315.5932435869,82
"600",39,48628.2224966172,40,"results/rawdata/Car_ai82.csv","82","40",40,82,45275.948825027,6437.76682687416,54315.5932435869,82
"601",40,29122.521139197,40,"results/rawdata/Car_ai82.csv","82","40",40,82,45275.948825027,6437.76682687416,54315.5932435869,82
"602",41,51751.3008621648,40,"results/rawdata/Car_ai82.csv","82","40",40,82,45275.948825027,6437.76682687416,54315.5932435869,82
"603",42,42693.501032165,40,"results/rawdata/Car_ai82.csv","82","40",40,82,45275.948825027,6437.76682687416,54315.5932435869,82
"604",43,41202.9719836236,40,"results/rawdata/Car_ai82.csv","82","40",40,82,45275.948825027,6437.76682687416,54315.5932435869,82
"605",44,48099.3418135144,40,"results/rawdata/Car_ai82.csv","82","40",40,82,45275.948825027,6437.76682687416,54315.5932435869,82
"606",45,51167.4070072689,40,"results/rawdata/Car_ai82.csv","82","40",40,82,45275.948825027,6437.76682687416,54315.5932435869,82
"607",46,28049.2232298548,40,"results/rawdata/Car_ai82.csv","82","40",40,82,45275.948825027,6437.76682687416,54315.5932435869,82
"608",47,47892.2440787277,40,"results/rawdata/Car_ai82.csv","82","40",40,82,45275.948825027,6437.76682687416,54315.5932435869,82
"609",48,40868.0974273192,60,"results/rawdata/Car_ai82.csv","82","60",60,82,49603.9688211804,4562.03477175143,55268.3332243855,82
"610",49,49972.6425660211,60,"results/rawdata/Car_ai82.csv","82","60",60,82,49603.9688211804,4562.03477175143,55268.3332243855,82
"611",50,42967.8539312332,60,"results/rawdata/Car_ai82.csv","82","60",60,82,49603.9688211804,4562.03477175143,55268.3332243855,82
"612",51,52751.1992353515,60,"results/rawdata/Car_ai82.csv","82","60",60,82,49603.9688211804,4562.03477175143,55268.3332243855,82
"613",52,54666.6549458307,60,"results/rawdata/Car_ai82.csv","82","60",60,82,49603.9688211804,4562.03477175143,55268.3332243855,82
"614",53,49488.6342095526,60,"results/rawdata/Car_ai82.csv","82","60",60,82,49603.9688211804,4562.03477175143,55268.3332243855,82
"615",54,52849.1669873446,60,"results/rawdata/Car_ai82.csv","82","60",60,82,49603.9688211804,4562.03477175143,55268.3332243855,82
"616",55,47432.5587982731,60,"results/rawdata/Car_ai82.csv","82","60",60,82,49603.9688211804,4562.03477175143,55268.3332243855,82
"617",56,55268.3332243855,60,"results/rawdata/Car_ai82.csv","82","60",60,82,49603.9688211804,4562.03477175143,55268.3332243855,82
"618",57,53878.8421185906,60,"results/rawdata/Car_ai82.csv","82","60",60,82,49603.9688211804,4562.03477175143,55268.3332243855,82
"619",58,53130.7416018293,60,"results/rawdata/Car_ai82.csv","82","60",60,82,49603.9688211804,4562.03477175143,55268.3332243855,82
"620",59,53794.5531509183,60,"results/rawdata/Car_ai82.csv","82","60",60,82,49603.9688211804,4562.03477175143,55268.3332243855,82
"621",60,54438.0644920167,60,"results/rawdata/Car_ai82.csv","82","60",60,82,49603.9688211804,4562.03477175143,55268.3332243855,82
"622",61,45620.483819533,60,"results/rawdata/Car_ai82.csv","82","60",60,82,49603.9688211804,4562.03477175143,55268.3332243855,82
"623",62,46589.027250322,60,"results/rawdata/Car_ai82.csv","82","60",60,82,49603.9688211804,4562.03477175143,55268.3332243855,82
"624",63,50700.9079034126,60,"results/rawdata/Car_ai82.csv","82","60",60,82,49603.9688211804,4562.03477175143,55268.3332243855,82
"625",64,53166.3541669062,80,"results/rawdata/Car_ai82.csv","82","80",80,82,49745.1602473612,4660.5423418751,56961.7503169469,82
"626",65,34692.7476271813,80,"results/rawdata/Car_ai82.csv","82","80",80,82,49745.1602473612,4660.5423418751,56961.7503169469,82
"627",66,50823.8044260844,80,"results/rawdata/Car_ai82.csv","82","80",80,82,49745.1602473612,4660.5423418751,56961.7503169469,82
"628",67,49762.8957186532,80,"results/rawdata/Car_ai82.csv","82","80",80,82,49745.1602473612,4660.5423418751,56961.7503169469,82
"629",68,50641.8876326433,80,"results/rawdata/Car_ai82.csv","82","80",80,82,49745.1602473612,4660.5423418751,56961.7503169469,82
"630",69,52315.1152696136,80,"results/rawdata/Car_ai82.csv","82","80",80,82,49745.1602473612,4660.5423418751,56961.7503169469,82
"631",70,44297.1357591976,80,"results/rawdata/Car_ai82.csv","82","80",80,82,49745.1602473612,4660.5423418751,56961.7503169469,82
"632",71,51341.0110199212,80,"results/rawdata/Car_ai82.csv","82","80",80,82,49745.1602473612,4660.5423418751,56961.7503169469,82
"633",72,55851.8414252015,80,"results/rawdata/Car_ai82.csv","82","80",80,82,49745.1602473612,4660.5423418751,56961.7503169469,82
"634",73,50830.5521036637,80,"results/rawdata/Car_ai82.csv","82","80",80,82,49745.1602473612,4660.5423418751,56961.7503169469,82
"635",74,47983.8213581932,80,"results/rawdata/Car_ai82.csv","82","80",80,82,49745.1602473612,4660.5423418751,56961.7503169469,82
"636",75,52431.7998627741,80,"results/rawdata/Car_ai82.csv","82","80",80,82,49745.1602473612,4660.5423418751,56961.7503169469,82
"637",76,46651.1712469855,80,"results/rawdata/Car_ai82.csv","82","80",80,82,49745.1602473612,4660.5423418751,56961.7503169469,82
"638",77,53189.3485264339,80,"results/rawdata/Car_ai82.csv","82","80",80,82,49745.1602473612,4660.5423418751,56961.7503169469,82
"639",78,50774.9714263712,80,"results/rawdata/Car_ai82.csv","82","80",80,82,49745.1602473612,4660.5423418751,56961.7503169469,82
"640",79,52395.2672065668,80,"results/rawdata/Car_ai82.csv","82","80",80,82,49745.1602473612,4660.5423418751,56961.7503169469,82
"641",0,48641.7995998865,0,"results/rawdata/Car_ai95.csv","95","0",0,95,50225.5152756548,3453.41862485361,54407.0958683664,95
"642",1,53006.3852342353,0,"results/rawdata/Car_ai95.csv","95","0",0,95,50225.5152756548,3453.41862485361,54407.0958683664,95
"643",2,51523.0834958077,0,"results/rawdata/Car_ai95.csv","95","0",0,95,50225.5152756548,3453.41862485361,54407.0958683664,95
"644",3,53630.8078620336,0,"results/rawdata/Car_ai95.csv","95","0",0,95,50225.5152756548,3453.41862485361,54407.0958683664,95
"645",4,42656.6117593439,0,"results/rawdata/Car_ai95.csv","95","0",0,95,50225.5152756548,3453.41862485361,54407.0958683664,95
"646",5,48388.1889866278,0,"results/rawdata/Car_ai95.csv","95","0",0,95,50225.5152756548,3453.41862485361,54407.0958683664,95
"647",6,54407.0958683664,0,"results/rawdata/Car_ai95.csv","95","0",0,95,50225.5152756548,3453.41862485361,54407.0958683664,95
"648",7,45825.3165655267,0,"results/rawdata/Car_ai95.csv","95","0",0,95,50225.5152756548,3453.41862485361,54407.0958683664,95
"649",8,47402.0587762658,0,"results/rawdata/Car_ai95.csv","95","0",0,95,50225.5152756548,3453.41862485361,54407.0958683664,95
"650",9,52469.9618759594,0,"results/rawdata/Car_ai95.csv","95","0",0,95,50225.5152756548,3453.41862485361,54407.0958683664,95
"651",10,51208.2369520538,0,"results/rawdata/Car_ai95.csv","95","0",0,95,50225.5152756548,3453.41862485361,54407.0958683664,95
"652",11,49653.2382347266,0,"results/rawdata/Car_ai95.csv","95","0",0,95,50225.5152756548,3453.41862485361,54407.0958683664,95
"653",12,52246.9832193774,0,"results/rawdata/Car_ai95.csv","95","0",0,95,50225.5152756548,3453.41862485361,54407.0958683664,95
"654",13,54078.9026918032,0,"results/rawdata/Car_ai95.csv","95","0",0,95,50225.5152756548,3453.41862485361,54407.0958683664,95
"655",14,40153.1967844468,0,"results/rawdata/Car_ai95.csv","95","0",0,95,50225.5152756548,3453.41862485361,54407.0958683664,95
"656",15,49096.55408765,0,"results/rawdata/Car_ai95.csv","95","0",0,95,50225.5152756548,3453.41862485361,54407.0958683664,95
"657",16,53266.1629290738,20,"results/rawdata/Car_ai95.csv","95","20",20,95,50256.138315636,4504.22371183224,55167.3346475932,95
"658",17,53789.8986396327,20,"results/rawdata/Car_ai95.csv","95","20",20,95,50256.138315636,4504.22371183224,55167.3346475932,95
"659",18,51803.3012486439,20,"results/rawdata/Car_ai95.csv","95","20",20,95,50256.138315636,4504.22371183224,55167.3346475932,95
"660",19,54438.1787675143,20,"results/rawdata/Car_ai95.csv","95","20",20,95,50256.138315636,4504.22371183224,55167.3346475932,95
"661",20,43289.6346819696,20,"results/rawdata/Car_ai95.csv","95","20",20,95,50256.138315636,4504.22371183224,55167.3346475932,95
"662",21,53564.8209487971,20,"results/rawdata/Car_ai95.csv","95","20",20,95,50256.138315636,4504.22371183224,55167.3346475932,95
"663",22,52493.0469828048,20,"results/rawdata/Car_ai95.csv","95","20",20,95,50256.138315636,4504.22371183224,55167.3346475932,95
"664",23,53498.1306636966,20,"results/rawdata/Car_ai95.csv","95","20",20,95,50256.138315636,4504.22371183224,55167.3346475932,95
"665",24,53300.2123557565,20,"results/rawdata/Car_ai95.csv","95","20",20,95,50256.138315636,4504.22371183224,55167.3346475932,95
"666",25,51823.3568890554,20,"results/rawdata/Car_ai95.csv","95","20",20,95,50256.138315636,4504.22371183224,55167.3346475932,95
"667",26,46231.1497258699,20,"results/rawdata/Car_ai95.csv","95","20",20,95,50256.138315636,4504.22371183224,55167.3346475932,95
"668",27,43333.0289007869,20,"results/rawdata/Car_ai95.csv","95","20",20,95,50256.138315636,4504.22371183224,55167.3346475932,95
"669",28,53391.9930431208,20,"results/rawdata/Car_ai95.csv","95","20",20,95,50256.138315636,4504.22371183224,55167.3346475932,95
"670",29,41606.1932336129,20,"results/rawdata/Car_ai95.csv","95","20",20,95,50256.138315636,4504.22371183224,55167.3346475932,95
"671",30,49649.345380524,20,"results/rawdata/Car_ai95.csv","95","20",20,95,50256.138315636,4504.22371183224,55167.3346475932,95
"672",31,50012.328938998,20,"results/rawdata/Car_ai95.csv","95","20",20,95,50256.138315636,4504.22371183224,55167.3346475932,95
"673",32,51129.2053569411,40,"results/rawdata/Car_ai95.csv","95","40",40,95,51534.6118919863,3224.87125148127,55879.390291507,95
"674",33,49200.0293850138,40,"results/rawdata/Car_ai95.csv","95","40",40,95,51534.6118919863,3224.87125148127,55879.390291507,95
"675",34,55879.390291507,40,"results/rawdata/Car_ai95.csv","95","40",40,95,51534.6118919863,3224.87125148127,55879.390291507,95
"676",35,52189.7312342011,40,"results/rawdata/Car_ai95.csv","95","40",40,95,51534.6118919863,3224.87125148127,55879.390291507,95
"677",36,52904.5841826505,40,"results/rawdata/Car_ai95.csv","95","40",40,95,51534.6118919863,3224.87125148127,55879.390291507,95
"678",37,43900.9369049563,40,"results/rawdata/Car_ai95.csv","95","40",40,95,51534.6118919863,3224.87125148127,55879.390291507,95
"679",38,55746.2235935951,40,"results/rawdata/Car_ai95.csv","95","40",40,95,51534.6118919863,3224.87125148127,55879.390291507,95
"680",39,53951.2473558526,40,"results/rawdata/Car_ai95.csv","95","40",40,95,51534.6118919863,3224.87125148127,55879.390291507,95
"681",40,52107.3332364087,40,"results/rawdata/Car_ai95.csv","95","40",40,95,51534.6118919863,3224.87125148127,55879.390291507,95
"682",41,53832.7289888991,40,"results/rawdata/Car_ai95.csv","95","40",40,95,51534.6118919863,3224.87125148127,55879.390291507,95
"683",42,52580.4313597724,40,"results/rawdata/Car_ai95.csv","95","40",40,95,51534.6118919863,3224.87125148127,55879.390291507,95
"684",43,52582.6317333146,40,"results/rawdata/Car_ai95.csv","95","40",40,95,51534.6118919863,3224.87125148127,55879.390291507,95
"685",44,44241.7236676235,40,"results/rawdata/Car_ai95.csv","95","40",40,95,51534.6118919863,3224.87125148127,55879.390291507,95
"686",45,51223.3172841494,40,"results/rawdata/Car_ai95.csv","95","40",40,95,51534.6118919863,3224.87125148127,55879.390291507,95
"687",46,50312.3741137107,40,"results/rawdata/Car_ai95.csv","95","40",40,95,51534.6118919863,3224.87125148127,55879.390291507,95
"688",47,53295.4672224489,40,"results/rawdata/Car_ai95.csv","95","40",40,95,51534.6118919863,3224.87125148127,55879.390291507,95
"689",48,47380.8565317676,60,"results/rawdata/Car_ai95.csv","95","60",60,95,52142.1099956592,3178.23753132148,57217.9315571869,95
"690",49,53638.2476183682,60,"results/rawdata/Car_ai95.csv","95","60",60,95,52142.1099956592,3178.23753132148,57217.9315571869,95
"691",50,53720.1963621355,60,"results/rawdata/Car_ai95.csv","95","60",60,95,52142.1099956592,3178.23753132148,57217.9315571869,95
"692",51,54440.2885188318,60,"results/rawdata/Car_ai95.csv","95","60",60,95,52142.1099956592,3178.23753132148,57217.9315571869,95
"693",52,52985.5596894452,60,"results/rawdata/Car_ai95.csv","95","60",60,95,52142.1099956592,3178.23753132148,57217.9315571869,95
"694",53,53442.2364958745,60,"results/rawdata/Car_ai95.csv","95","60",60,95,52142.1099956592,3178.23753132148,57217.9315571869,95
